,Owner ID,Owner Name,Reg Owner IMO No,Owner Country,Owner Country Name,City Name,Address line 1,Address line 2,Owner Postcode,Code,Who,Comment
449,72623,NORTH CENTRE CO LTD,5976729,589,China,Hong Kong,Care of Grand Sea Marine Ltd ,"Unit B, 20th Floor, Full Win Commercial Centre, 573, Nathan Road, Yau Ma Tei, Kowloon, , .",,j,Batch 10,
450,76676,OCEAN TIANMAN SHIPPING LTD,5933009,556,South Korea.,Seoul,Care of Sinokor Petrochemical Co Ltd ,"2nd Floor, Haeanam Building, 64, Bukchang-dong, Jung-gu, , , ",100-080,j,Batch 10,
451,83180,ORE SHANDONG HK LTD,5897243,556,China,Hong Kong,Care of Hong Kong Ming Wah Shipping Co Ltd ,"12th Floor,  Merchants Tower, Shun Tak Centre, , Connaught Road Central, Central, , .",168-200,j,Batch 10,
452,96968,PACORA HARREN & PARTNER,6045431,535,Germany,Bremen,Care of Harren & Partner Ship Management GmbH & Co KG,"Hermann-Hollerith-Strasse 10,  , .",28355,j,Batch 10,
453,22636,PENNYPOT INVESTMENT LTD,5631468,642,Switzerland,Geneva,Care of SwissMarine Services SA ,"route de Florissant, 13,  , .",1206,j,Batch 10,
454,103903,POS MARITIME KC SA,6113356,604,South Korea.,Busan,Care of POS SM Co Ltd ,"4th Floor, Pan Ocean  Building, 102, Jungang-daero, Jung-gu, , , ",48938,j,Batch 10,
455,79232,RANREY,1903026,641,Venezuela,,Las Piedras,"Edo Falcon, .",,j,Batch 10,
456,23180,RIVA N SHIPPING CO LTD,1691859,578,Croatia,Zadar,Care of Tankerska Plovidba dd ,"ulica Bozidara Petranovica 4, , .",HR-23000 ,j,Batch 10,
457,108702,SANNA BAY LTD,6178443,532,Monaco,Monte Carlo,Care of Edmiston Yacht Management Ltd ,"11th Floor, Ermanno Palace, 27, boulevard Albert-1er,  , .",98000,j,Batch 10,
458,84966,SEA 70 LEASING CO LTD,6051157,556,Greece,Athens,Care of Starbulk SA ,"40, Agiou Konstantinou Street, Marousi, , .",151 24 ,j,Batch 10,
459,91110,SECRET III LTD,6075078,532,United Kingdom.,London,Care of Nigel Burgess Ltd (BURGESS) ,"Cunard House, 15, Regent Street, , , ",SW1Y 4LR,j,Batch 10,
460,45816,SHUNHAI SHIPPING CO LTD-MAI,5709407,589,China,Yantai,Care of Yuan Da Shipping Co Ltd ,"186, Nan Dajie, Zhifu Qu, , Shandong, .",,j,Batch 10,
461,102299,SKOGOYS VENNER,5683280,600,Norway,,"Narvik Havn KF, Fagernesveien 2, 8514 Narvik",.,,j,Batch 10,
462,88128,SP ENGINEERING SERVICES PTE,6063954,620,Singapore,Singapore ,"08-68, Vertex, 33","Ubi Avenue 3, 408868",,j,Batch 10,
463,48225,STENA ICEMAX LTD,5676739,551,United Kingdom.,Aberdeen,Care of Stena Drilling Ltd ,"Ullevi House, Greenbank Crescent, East Tullos Industrial Estate, , , ",AB12 3BG,j,Batch 10,
464,97284,SUNRISING SUPPLYCHAIN LTD,6113957,556,China,Fuzhou,Care of Sunrising International Ship Management Ltd,"Room 2406, Building 6, Junlinminjiang, 177-183, Paiwei Lu, Taijiang Qu, , Fujian, 350009, .",,j,Batch 10,
465,83945,TEN SILVER SA,6043011,578,South Korea.,Seoul,Care of Sinokor Merchant Marine Co Ltd ,"2nd Floor, Haenam Building, 21, Bukchang-dong, Jung-gu, , , ",100-080,j,Batch 10,
466,24511,TRANSFORMER MARITIME SA PANAMA,5506332,604,"China, Republic of (Taiwan)",Taipei City,Care of Oceanlance Maritime Co Ltd ,"9th Floor, 28, Qingcheng Street, Songshan District, , , ",10547,j,Batch 10,
467,105926,FLETCHER SUPPLY VESSELS LTD,5933539,551,United Kingdom.,Dundee,"Dundee One, River Court, West Victoria Dock Road",", , ",DD1 3JT,j,Batch 10,
468,24938,WAN CHENG SHIPPING PTE LTD,5666658,620,China,Fuzhou,Care of Five Ocean Maritime Services Co Ltd ,"7th Floor, Building Angu Centre, 111, Fuxin Zhonglu, Jin'an Qu, , Fujian, , .",350011,j,Batch 10,
469,25880,WINSCHO I BV,5294808,598,Germany,Hamburg,Care of Brise Schiffahrts GmbH ,"Schaarsteinwegsbruecke 2,  , .",20459,j,Batch 10,
470,44881,XIN HAN YANG SHIPPING SA,4153529,604,China,Shanghai,Care of COSCO Shipping Energy Transportation Co Ltd,"670, Dongdaming Lu, Hongkou Qu, , , .",200080,j,Batch 10,
471,75392,ORIENT SHIPPING CO LTD-KRS,5949327,575,South Korea.,Seoul,Care of Sunwoo Tanker Co Ltd ,"Room 712, Changgang Building, Dohwa-dong, Mapo-gu, , 121-763, ",,j,Batch 10,
472,72252,PACIFIC DAWN LLC,5050332,639,USA,Terrytown,Care of Dawn Services LLC ,"401, Whitney Avenue,  , .",LA 70056-2558,j,Batch 10,
473,28985,PERUZZI SHIPPING CO LTD,5245217,561,Switzerland,Geneva,Care of MSC Mediterranean Shipping Co SA ,"chemin Rieu, 12-14,  , .",1208,j,Batch 10,
474,107962,POS MARITIME MC SA,6113360,604,South Korea.,Seoul,Care of Pan Ocean Co Ltd ,"Tower8, 7, Jong-ro 5 gil, Jongno-gu, , 0, ",3157,j,Batch 10,
475,71595,QUATTRO NAVARIN LLC,5959218,589,Belgium,Antwerp,Care of Euronav NV ,"Belgica House, De Gerlachekaai 20,  , .",2000,j,Batch 10,
476,35722,RIDGEWOOD SHIPPING & TRADING,5380971,604,Greece,Athens,Care of Latsco Marine Management Inc (LMM) ,"4, Xenias Street, Kifisia, , .",145 62 ,j,Batch 10,
477,109730,RUI WEN SHIPPING LTD,6154584,556,China,Hong Kong,Care of Chimbusco Pan Nation Shipping Co Ltd ,"Unit 3301-05, 33rd Floor, Shui On Centre, 6-8, Harbour Road, Wan Chai, , .",,j,Batch 10,
478,40185,SAN EVANS MARITIME CO LTD,1423998,533,Greece,Piraeus,Care of Livanbros Marine SA ,"31, Tompazi Street, , .",185 37 ,j,Batch 10,
479,84219,SEA 77 LEASING CO LTD,6051231,556,Greece,Athens,Care of Starbulk SA ,"40, Agiou Konstantinou Street, Marousi, , .",151 24 ,j,Batch 10,
480,67377,SEASPAN YZJ 985 LTD,5785321,589,Canada,Vancouver,Care of Seaspan Ship Management Ltd ,"Suite 2600, 200, Granville Street,  , .",BC V6C 1S4,j,Batch 10,
481,80434,SHINYO BRILLIANCE LTD,5970628,578,Germany,Hamburg,Care of Orion Reederei GmbH & Co KG ,"Grosse Elbstrasse ,  , .",277,j,Batch 10,
482,23884,SKRUNDA NAVIGATION INC,5351511,589,Marshall Islands,Singapore ,Care of Mansel Pte Ltd ,"15-02, The Heeren, 260, Orchard Road, ",238855,j,Batch 10,
483,95979,SPARTA INTERNATIONAL 4 SA,6104004,604,South Korea.,Seoul,Care of HMM Co Ltd ,"194, Yulgok-ro, Jongno-gu, , 0, ",3127,j,Batch 10,
484,24144,STOLT GLORY BV,5572759,598,Netherlands,Rotterdam,Care of Stolt Tankers BV ,"Westerlaan 5, , .",3016 CK ,j,Batch 10,
485,53243,SYLVIE SHIPPING CORP,4036906,604,Japan,Tokyo,Care of Universal Marine Corp ,"Hachiko Building, 7-11, Nihonbashihoridome-cho 1-chome, Chuo-ku, , , .",103-0012,j,Batch 10,
486,35840,TEB FINANSAL KIRALAMA SA,5133515,633,Turkey,Istanbul,"Kemeralti Caddesi 24/5, Mueyyetzade Mah, Beyoglu"," , .",34425,j,Batch 10,
487,95687,TRADING HOUSE MORTRANS CO LTD,5593525,616,Russia,Vladivostok,Care of Mortrans Co Ltd ,"ul Uborevicha 5A, , Primorskiy kray, , .",690091,j,Batch 10,
488,108617,TWT OVERSEAS,3024521,548,France,,"Glemot, 698, avenue de Pibonson","0 Mougins, .",6250,j,Batch 10,
489,43914,VEGA EPSILON MBH & CO KG,5753679,535,Germany,Hamburg,Care of Vega-Reederei Friedrich Dauber GmbH & Co KG,"Paul-Dessau-Strasse 3A,  , .",22761,j,Batch 10,
490,102945,WARNOW JUPITER SHIPPING CO LTD,5623750,578,Germany,Hamburg,Care of Marlow Ship Management Deutschland GmbH & Co KG,"Breite Strasse 61,  , .",22767,j,Batch 10,
491,96879,WOODCHIP CIVILIZATION CO LTD,6109288,578,Liberia,Singapore ,Care of Royal Marine Management Pte Ltd ,"29-08, International Plaza, 10, Anson Road, 0",79903,j,Batch 10,
492,82860,YINGKOU PORT GROUP CORP,4238362,526,China,Yingkou,Care of Yingkou Huiying Shipping Co Ltd ,"65, Huo Chang Li, Zhanqian Qu, , Liaoning, 22, .",1080,j,Batch 10,
493,84826,PACIFIC HARVEST SHIPPING CO,4229072,556,China,Hong Kong,Care of Hong Kong Ming Wah Shipping Co Ltd ,"12th Floor,  Merchants Tower, Shun Tak Centre, , Connaught Road Central, Central, , .",168-200,j,Batch 10,
494,107947,PEACE ONE SHIPPING LTD,6172696,556,China,,Hong Kong,.,,j,Batch 10,
495,83979,PNR LIBERTY LLC,6038766,589,Marshall Islands,Singapore ,Care of Pioneer Marine Advisers Pte Ltd ,"19-08, Prudential Tower, 30, Cecil Street, 0",49712,j,Batch 10,
496,55690,PROMAS SHIPPING LTD,1956190,590,Poland,Gdynia,Care of Polskie Ratownictwo Okretowe (PRO) (Polish Ship Salvage Co),"ul Miodowa 26,  , .",81-558,j,Batch 10,
497,69260,RESISTENCIA SERVICOS A NAV,5417788,611,Portugal,,Rua Vasco da Gama 49-1," Setubal, .",2900-180,j,Batch 10,
498,23241,ROSTRUM SHIPPING SA,5553184,604,Greece,Athens,Care of Golden Union Shipping Co SA ,"32, Dionysiou Solomou, Lykovrysi, , .",141 23 ,j,Batch 10,
499,103190,SANDRA SHIPPING CO LTD-RUSSIA,5156177,616,Russia,St Petersburg,"Office 712A, Block 1, ul Bumazhnaya 9",", , .",190020,j,Batch 10,
500,84967,SEA 71 LEASING CO LTD,6051161,556,Greece,Athens,Care of Starbulk SA ,"40, Agiou Konstantinou Street, Marousi, , .",151 24 ,j,Batch 10,
501,96384,SEMATUR GRUPO SA DE CV,1314187,588,Mexico,Mexico,"Terminal Api de Transbordadores, Prolongacion Avenida Carnaval s/n, Playa Sur"," Mazatlan, SIN, .",82040,j,Batch 10,
502,23837,SILVERIN SHIPPING LTD,5417801,589,Greece,Athens,Care of PL Shipping Co ,"96, Esperou & Thiseos Street, Kifisia, , .",145 64 ,j,Batch 10,
503,23958,SOUTH CLEVER SHIPPING INC,5065839,604,China,Lianyungang,Care of Lianyungang Ocean Shipping Co ,"Ocean Floor, 195, Zhongshan Zhonglu, Lianyun Qu, , Jiangsu, , .",222042,j,Batch 10,
504,101485,STARLINE MARINE VENTURES LTD,4197694,523,Canada,,"13942, 96 Avenue, Surrey BC V3V 1Z4",.,,j,Batch 10,
505,97237,SUO-OOSHIMA MATSUYAMA FERRY,4088714,569,Japan,Os,"1355-3, Ihota, Suo-Oshima-cho","hima-gun, Yamaguchi-ken, , .",742-2601,j,Batch 10,
506,99975,TB MARINE LTD,6123216,601,New Zealand,Arrowtown,"Rapid, 164, McDonnell Road", .,,j,Batch 10,
507,57288,TITRAAN EURO CO SA,5881472,517,Lebanon,Tripoli,Care of Uni-marine Management Co ,"3rd Floor, al-Masarif Street, , .",,j,Batch 10,
508,34465,TROMSO SHIPPING CO LTD,5419926,578,Liberia,Singapore ,Care of World Tankers Management Pte Ltd ,"10-313, The Plaza, 7500A, Beach Road, ",199591,j,Batch 10,
509,24728,UNIVERSE OCEAN SHIPPING LTD,5673646,556,China,Hong Kong,Care of Brother Marine Co Ltd ,"Office A, 3rd Floor, Eton Building, 288, Des Voeux Road Central, , .",,j,Batch 10,
510,24836,VICTORY CASTLE SHIPPING LTD,1821884,556,China,Hong Kong,Care of COSCO (HK) Shipping Co Ltd ,"33rd Floor, Tower 2, Kowloon Commerce Centre, 51, Kwai Cheong Road, Kwai Chung, New Territories, , .",,j,Batch 10,
511,25039,WIDE TREASURE INDUSTRIAL LTD,5631061,556,China,Hong Kong,Care of Hongsun Shipping Ltd ,", .",,j,Batch 10,
512,74315,XIANGJIANG SHANGHAI SHIP,5857336,526,Japan,Tokyo,Care of Kawasaki Kisen Kaisha Ltd (Kawasaki Kisen KK) ('K' Line),"Iino Building, 1-1, Uchisaiwai-cho 2-chome, Chiyoda-ku, , , .",100-8540,j,Batch 10,
513,104872,ZHINENG DAOHANG SA,6108846,604,Alexandria,Egypt,Care of Access Marine Co ,"Fawzi Mouaz Street, Smouha, , .",,j,Batch 10,
514,109081,PALFINGER AG,4128066,650,Austria,Salzburg,Franz-Wolfram-Scherer-Strasse 24-26," , .",5101,j,Batch 10,
515,74593,PERWIRA PROGRESIF CONSTRUCTION,5520910,595,Malaysia,,"2nd Floor, Komplexs Asia City, 88000 Kota Kinabalu","Sabah, .",,j,Batch 10,
516,102568,PORT STEILACOOM MARITIME,5970557,639,USA,,"114, Union Street, Steilacoom WA 98388-1216",.,,j,Batch 10,
517,80755,QUICK FORTUNE SHIPPING LTD,5757362,556,China,Shanghai,Care of V Ships (Shanghai) Ltd ,"Room F20, 3rd Floor, Dragon Pearl Complex, 2123, Pudong Dadao, Pudong Xinqu, , 200135, .",,j,Batch 10,
518,55120,REXMERE CREWBOATS LLC,5630323,639,USA,New Orleans ,Care of Laborde Marine LLC ,"Suite 1725, Pan American Life Center, 601, Poydras Street, , .",LA 70130-6033,j,Batch 10,
519,102720,RUSSIA GOVT VLADIVOSTOK,6017133,616,Russia,Artyom,Care of A S Korytko ,"ul Frunze 52/1, , Primorskiy Kray, , .",692760,j,Batch 10,
520,78836,SASEBO HEAVY INDUSTRIES CO LTD,279422,569,Japan,Tokyo,"17th Floor, Hamacho Center Building, 31-1","Nihonbashihama-cho 2-chome, Chuo-ku, , , .",103-0007,j,Batch 10,
521,57908,SEA WHALE SHIPPING LTD,1420534,533,Cyprus,Limassol,Care of EDT Shipmanagement Ltd ,"124, Agias Paraskevis Street, Germasogeia,  , .",4044,j,Batch 10,
522,85554,SHIKOKUENNIA SHIPPING CORP,4215189,589,Cyprus,Limassol,Care of Safe Bulkers Management Ltd ,"Safe Bulkers Tower, 71, Agias Fylaxeos & Arch Makarios III Avenue,  , .",3087,j,Batch 10,
523,34859,SITC YANTAI SHIPPING CO LTD,4187052,556,China,Qingdao,Care of SITC Ships Management Co Ltd ,"8th Floor, Hisense Tower, 17, Donghai Xilu, Shinan Qu, , Shandong, , .",266071,j,Batch 10,
524,52562,SOUTHERN PEARL SHIPPING,1798351,604,China,Shanghai,Care of Shanghai Jinjiang Shipping (Group) Co Ltd,"15th Floor, Golden Bell Plaza, 98, Huaihai Zhonglu, Luwan Qu, , 21, .",2000,j,Batch 10,
525,44979,STELLAR MARINE LTD SA,4176163,604,Japan,Kobe-shi,Care of Hachiuma Steamship Co Ltd (Hachiuma Kisen KK),"7th Floor, Da Vinci Sannomiya Building, 74, Kyo-machi, Chuo-ku, , Hyogo-ken, , .",650-0034,j,Batch 10,
526,78823,SUPER FAITH SHIPPING HK LTD,5922980,556,China,Shanghai,Care of Shanghai Jinjiang Shipping (Group) Co Ltd,"15th Floor, Golden Bell Plaza, 98, Huaihai Zhonglu, Luwan Qu, , 21, .",2000,j,Batch 10,
527,28164,TAURUS CARRIERS,1442391,604,Philippines,Manila,Care of Sea Quest Ship Management Inc ,"1418, San Marcelino Street, Ermita,  , .",1000,j,Batch 10,
528,109445,TIGER RESORT,5963507,606,Philippines,Manila,"Manila Bay Resort, Atlantic Drive, Paranaque"," , .",1703,j,Batch 10,
529,24622,TWYFORD INTERNATIONAL BUSINESS,5378087,642,British Virgin Islands,Singapore ,Care of Eaglestar Shipmanagement (S) Pte Ltd ,"15-07, The Metropolis Tower 2, 11, North Buona Vista Drive, ",138589,j,Batch 10,
530,92258,VC N PROMOTION SHIPPING GMBH,6070678,535,Germany,Hamburg,Care of V Ships (Hamburg) GmbH & Co KG ,"Rolandsbruecke 4,  , .",20095,j,Batch 10,
531,64895,VON SEE SHIPPING LTD,5920277,528,Turkey,Istanbul,Care of Nismar Shipping Ltd ,"Apartmani 14/3, Plaza D, Guzide Sokak Sahrayicedit Mah, Kadikoy,  , .",34734,j,Batch 10,
532,99906,WLR/TRF SH CONTAINER SHIP II,5976658,589,Germany,Hamburg,Care of NSC Schifffahrtsgesellschaft mbH & Cie KG,"Van-der-Smissen-Strasse 9,  , .",22767,j,Batch 10,
533,75583,YOKKAICHI EISEN,994386,569,Japan,,"37, Chitose-cho, Yokkaichi-shi","Mie-ken, 510, .",,j,Batch 10,
534,70895,OU MAY MARITIME LLC,4206340,589,USA,New York,Care of Foremost Group ,"60, E 42nd Street,  NY .",,j,Batch 10,
535,61373,HS BEREEDERUNGS GMBH & CO KG,5718701,535,Germany,Haren (Ems),Thyssenstrasse 16," , .",49733,j,Batch 10,
536,83699,PINEWOOD SHIPPING CORP-MAI,6035483,589,Japan,Tokyo,Care of ITOCHU Corp ,"5-1, Kitaaoyama 2-chome, Minato-ku, , , .",107-8077,j,Batch 10,
537,79251,"PRATT AJ,A,DA&M",147,551,United Kingdom.,,"770, Lower Rainham Road, Rainham","Gillingham, , ",ME8 7UB,j,Batch 10,
538,104793,RADUGA SHIPPING LTD,6107026,533,Estonia,Viimsi vald,Care of Raduga Ship Management OU ,"Seedermanni tee Laia kula, 15, , Harjumaa, .",,j,Batch 10,
539,23165,RIOJA FINANCE INC,5369384,589,Greece,Athens,Care of Kristen Marine SA ,"2, Lagkadion Street, Marousi, , .",151 25 ,j,Batch 10,
540,97190,SAFAKREIS DENIZCILIK,5082222,633,Turkey,Istanbul,"Muhurdar Bagi Sokak 2/3, Caferaga Mah, Kadikoy"," , .",34710,j,Batch 10,
541,23443,SAVINA TRANSPORTATION CORP,5639185,589,Greece,Piraeus,Care of Neda Maritime Agency Co Ltd ,"2, 2as Merarchias Street, , .",185 35 ,j,Batch 10,
542,46364,SEA HELLINIS SHIPPING SA,5780846,589,Greece,Piraeus,Care of Mediterranean Car-Carriers Line SA (MCCL),"2nd Floor, 1, Skouze Street & Akti Miaouli, , .",185 35 ,j,Batch 10,
543,107921,SERENDIPITY MARITIME LTD,6160716,590,Greece,Athens,Care of Thenamaris LNG Inc ,"16, Athinas Street, , .",166 71 ,j,Batch 10,
544,78696,SHIP OWNER INVESTMENT BU NO 11,6019815,589,South Korea.,Busan,Care of Dong-A Tanker Co Ltd ,"9th Floor, Dongyang Building, 18, Gwangbok-ro 97beon-gil, Jung-gu, , 600-022, ",,j,Batch 10,
545,68199,SL NAVIGATION LTD,6028071,590,Malta,Marsa,Care of SL Ship Management Co Ltd ,"42, Telghet Spencer, , , .",MRS 1953,j,Batch 10,
546,101743,SPORADES CRUISES SC,4213165,555,Greece,,"6, Charilaou Trikoupi Street, 185 36 Piraeus",.,,j,Batch 10,
547,101687,SUBMARINE SAFARIS,1675227,559,Indonesia,,"Jalan KH Hasyim Ashari 2, Kel Petojo Utara, Kec Gambir Jakarta",", .",10130,j,Batch 10,
548,44263,TAMPA BAY LTD,5712437,556,China,Hong Kong,Care of Pacific Basin Shipping (HK) Ltd ,"31st Floor, One Island South, 2, Heung Yip Road, Wong Chuk Hang, , .",,j,Batch 10,
549,109358,THUNDERBOLT MARITIME LTD,6180047,589,Indonesia,Jakarta,Care of PT Buana Lintas Lautan Tbk (BULL) ,"RT/RW 008/002, Block C6, 1st - 3rd Floors, Jalan Mega Kuningan Kav 12A, Kel Kuningan Timur, , , .",12950,j,Batch 10,
550,71226,TRI-DO TWO SHIPPING LTD,4200221,561,Germany,Hamburg,Care of Peter Doehle Schiffahrts-KG ,"Elbchaussee 370,  , .",22609,j,Batch 10,
551,75065,UNIQUE TANKERS PTE LTD,5981123,620,Singapore,Singapore ,Care of V-Bunkers Tankers Pte Ltd ,"15-02, MTower, 460, Alexandra Road, ",119963,j,Batch 10,
552,100493,VERACITY SHIPHOLDING INC,6130001,578,Greece,Athens,Care of Sea Pioneer Shipping Corp ,"7th Floor, Bacolitsas Building, 284, Kifisias Avenue, Chalandri, , .",152 32 ,j,Batch 10,
553,45998,WHITCHAMPION LTD,5699651,561,United Kingdom.,,Care of John H Whitaker (Tankers) Ltd ,"Crown Dry Dock, Tower Street, Hull, , ",HU9 1TY,j,Batch 10,
554,106959,XIANG T117 HK INTERNATIONAL,6150666,556,South Korea.,Seoul,Care of Sinokor Merchant Marine Co Ltd ,"2nd Floor, Haenam Building, 21, Bukchang-dong, Jung-gu, , , ",100-080,j,Batch 10,
555,107733,YUSHIN KAIUN YK,1170183,569,Japan,,Uwajima-shi,"Ehime-ken, .",,j,Batch 10,
556,99647,OXLEY RO PTE LTD,6117742,620,Denmark.,Hellerup,Care of TORM A/S ,"Tuborg Havnevej 18,  , ",2900,j,Batch 10,
557,95224,PELAGOS LTD,6050644,532,Spain,Palma de Mallorca (Illes Balears),Care of Master Yachts Consultancy SL ,"Avinguda de Gabriel Roca 21, 0 , .",7014,j,Batch 10,
558,72375,SHEARWATER GEOSERVICES ASSETS,5948482,600,United Kingdom.,London,Care of Reflection Marine UK Ltd ,"City Place, 2, Beehive Ring Road,  Gatwick Airport, Gatwick, RH6 0PA, ",,j,Batch 10,
559,22954,PROMY 2 LTD CORP,5583581,604,South Korea.,Busan,Care of STX Marine Service Co Ltd ,"17th Floor, Panocean Building, 102, Jungang-daero, Jung-gu, , , ",48938,j,Batch 10,
560,98624,REKNAV NAVIGATION LTD,6116673,589,Marshall Islands,Egypt,Care of RekNav Management Co Ltd ,"Plot 03/40, West Area of Damietta Port, Port, Damietta, , .",34517,j,Batch 10,
561,67986,ROXY INC,5106864,578,Greece,Piraeus,Care of Eurotankers Inc ,"5th Floor, 99, Akti Miaouli, , .",185 38 ,j,Batch 10,
562,29390,SAND SHIPPING CORP,5427515,604,Ukraine,Mariupol,Care of Fedcomshipping ,"prospekt Admirala Lunina 65, , Donetska oblast, , .",87510,j,Batch 10,
563,58367,SEA GENIUS SHIPPING CO,5882042,589,Greece,Athens,Care of Seanergy Maritime Holdings Corp ,"154, Vouliagmenis Avenue, Glyfada, , .",166 74 ,j,Batch 10,
564,97128,SELDOVIA VILLAGE TRIBE,4156262,639,USA,Seldovia,PO Box L," , .",AK 99663-0250,j,Batch 10,
565,23818,SILVER LINING MARITIME INC,5460164,569,Japan,Tokyo,Care of Mitsui OSK Lines Ltd (MOL) ,"1-1, Toranomon 2-chome, Minato-ku, , , .",105-8688,j,Batch 10,
566,95314,SOJASAUCE SHIPPING LTD,6095654,589,Greece,Athens,Care of Hydroussa Navigation Ltd ,"9, Fragkokklisias Street, Marousi, , .",151 25 ,j,Batch 10,
567,103574,SPRINGWAVE SHIPPING SA,5657748,604,Greece,Athens,Care of Lavinia Corp ,"5, Xenias Street & Charilaou Trikoupi, Kifisia, , .",145 62 ,j,Batch 10,
568,110606,SUMBER KARYA SAMUDERA,4289328,559,Indonesia,,"Ruko I Walk BL No. 11, Citraland City Samarinda, Jalan Donald Isaac Panjaitan Samarinda",.,,j,Batch 10,
569,95333,TAN VUONG TRADING CO LTD,6102612,643,Vietnam,,"359, Zone 6, Diem Dien","Thai Thuy District, Thai Binh Province, .",,j,Batch 10,
570,80859,TILRAN SHIPPING INC,6008957,578,Japan,Tokyo,Care of Nippon Yusen KK (NYK Line) (Nippon Yusen Kaisha),"Yusen Building, 3-2, Marunouchi 2-chome, Chiyoda-ku, , , .",100-0005,j,Batch 10,
571,110652,TRAWIND BRIGHT SHIPPING LTD,6173102,556,China,Dalian,Care of Dalian Trawind International Ship Management Co Ltd,"Room 408-409, Unit 1, 4th Floor, Times Plaza, 27, Mingze Jie, Zhongshan Qu, , Liaoning, .",,j,Batch 10,
572,104845,USHBA SHIPPING INC,6149765,589,China,Hong Kong,Care of Ushba Shipping Ltd ,"Unit B, 16th Floor, One Capital Place, 18, Luard Road, Wan Chai, , .",,j,Batch 10,
573,29201,VIERUNDZWANZIGSTE KG NRS,5594161,535,Germany,Hamburg,Care of V Ships (Hamburg) GmbH & Co KG ,"Rolandsbruecke 4,  , .",20095,j,Batch 10,
574,81578,WHITLEY SHIPPING PTE LTD,6035470,620,Singapore,Singapore ,Care of Sea Consortium Pte Ltd (X-Press Feeders) ,"11, Duxton Hill, 0",89595,j,Batch 10,
575,104908,XIANG L47 HK INTERNATIONAL,6149147,556,Greece,Piraeus,Care of Navios Shipmanagement Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
576,104759,YONGKONG SHIPPING HONG KONG,6144910,556,China,,Hong Kong,.,,j,Batch 10,
577,75540,PACIFIC I APS,5870994,538,Denmark.,Aalborg,Care of Alba Tankers Aalborg ApS ,"Vinkel Alle 1,  , ",9000,j,Batch 10,
578,90393,PEARL NAUTICAL SHIPPING PTE,4234268,620,Singapore,Samsun,Care of Consort Bunkers Pte Ltd ,"15-01, g Hub, 3, Church Street, 0",49483,j,Batch 10,
579,92623,POS MARITIME BC SA,6030125,589,South Korea.,Seoul,Care of Pan Ocean Co Ltd ,"Tower8, 7, Jong-ro 5 gil, Jongno-gu, , 0, ",3157,j,Batch 10,
580,109106,PTF PROPERTIES PTY CO,5756687,648,South Africa,,"25, Antbear Drive, Serengeti","Kempton Park, 9, .",161,j,Batch 10,
581,23146,RICHMAX SHIPPING LTD,1776454,556,China,Hong Kong,Care of COSCO (HK) Shipping Co Ltd ,"33rd Floor, Tower 2, Kowloon Commerce Centre, 51, Kwai Cheong Road, Kwai Chung, New Territories, , .",,j,Batch 10,
582,39322,SABIA NAVIGATION SA,5724651,578,Greece,Athens,Care of Lavinia Corp ,"5, Xenias Street & Charilaou Trikoupi, Kifisia, , .",145 62 ,j,Batch 10,
583,94809,SCHENGE BV,6093026,598,Netherlands,,Velluweweg 10,"4472 AK 's-Heer Hendrikskinderen, .",,j,Batch 10,
584,23535,SEA PIONEER SA,5230515,604,Greece,Athens,Care of Tsakos Columbia Shipmanagement ('TCM') SA,"Megaron Macedonia, 367, Andrea Syngrou Avenue, Palaio Faliro, , .",175 64 ,j,Batch 10,
585,38885,SEOK CHANG MARITIME CO LTD,5258990,575,South Korea.,Busan,"13th Floor, Heungkuk Life Insurance Building, 1193-1","Choryang 3-dong, Dong-gu, , , ",601-837,j,Batch 10,
586,76211,SHIRSHOV OCEANOLOGICAL SOUTH,1568305,616,Russia,,"Gelendzhik, Krasnodarskiy Kray, 353470",.,,j,Batch 10,
587,96398,SOFINABAIL,658858,548,France,,"29, boulevard Haussmann, 75008 Paris",.,,j,Batch 10,
588,35815,ST MARTIN SHIPPING PTE LTD,5367290,620,Singapore,Singapore ,Care of Epic Shipping (Chartering) Pte Ltd ,"22-89, The Central, 8, Eu Tong Sen Street, 0",59818,j,Batch 10,
589,28152,SUNNY RIVER LINE SA,4071137,604,Japan,Tokyo,Care of Mitsui OSK Lines Ltd (MOL) ,"1-1, Toranomon 2-chome, Minato-ku, , , .",105-8688,j,Batch 10,
590,24347,TEAM-UP OWNING CO LTD,5347266,589,Greece,Athens,Care of TMS Dry Ltd ,"11, Fragkokklisias Street, Marousi, , .",151 25 ,j,Batch 10,
591,110128,TOKUYAMA UNYU,552911,569,Japan,,"20-8, Misasa-cho, Shunan-shi","Yamaguchi-ken, , .",746-0004,j,Batch 10,
592,78992,TSM DENIZ URUNLERI SAN TIC AS,4218271,633,Turkey,Istanbul,"Battalgazi Caddesi 33, Osmangazi Mah, Sancaktepe"," , .",34887,j,Batch 10,
593,92253,VC N JUSTICE SHIPPING GMBH,6070562,535,Germany,Hamburg,Care of V Ships (Hamburg) GmbH & Co KG ,"Rolandsbruecke 4,  , .",20095,j,Batch 10,
594,91881,VOLPINI 2,6061961,532,France,,Care of SYM EURL (Sunseeker Super Yacht Management),"B51, La Capitainerie, port Camille Rayon, 0 Vallauris, .",6220,j,Batch 10,
